date,open,high,low,close,adj_close,volume
,GOOG,GOOG,GOOG,GOOG,GOOG,GOOG
2004-09-24,3.012208938598633,3.090914011001587,2.9828200340270996,2.984563112258911,2.9669272899627686,183336625
2004-09-27,2.9778380393981934,3.0107150077819824,2.9340031147003174,2.945460081100464,2.9280552864074707,141994242
2004-09-28,3.0211760997772217,3.1731059551239014,2.994028091430664,3.1596570014953613,3.140986680984497,340190355
2004-09-29,3.155672073364258,3.3628950119018555,3.14396595954895,3.264763116836548,3.245471477508545,613229953
2004-09-30,3.235373020172119,3.295149087905884,3.2129569053649902,3.227900981903076,3.208827257156372,276468402
2004-10-01,3.257788896560669,3.343467950820923,3.210465908050537,3.3021230697631836,3.2826106548309326,303934969
2004-10-04,3.368623971939087,3.4089720249176025,3.3382370471954346,3.3638908863067627,3.3440136909484863,261693228
2004-10-05,3.353929042816162,3.450316905975342,3.2936549186706543,3.4463319778442383,3.4259676933288574,300887589
2004-10-06,3.4259090423583984,3.4483249187469482,3.3873040676116943,3.414202928543091,3.394028425216675,268900140
2004-10-07,3.4102180004119873,3.483941078186035,3.4010019302368164,3.458287000656128,3.437851905822754,283643194
2004-10-08,3.455049991607666,3.4789600372314453,3.412708044052124,3.430392026901245,3.4101216793060303,222442656
2004-10-11,3.412209987640381,3.4585371017456055,3.333754062652588,3.368872880935669,3.348965883255005,210437827
2004-10-12,3.3484489917755127,3.427402973175049,3.3225460052490234,3.422173023223877,3.401951551437378,234419380
2004-10-13,3.56961989402771,3.5753490924835205,3.4889230728149414,3.5093460083007812,3.4886093139648438,397203256
2004-10-14,3.5120859146118164,3.546207904815674,3.4510650634765625,3.536742925643921,3.5158443450927734,209835578
2004-10-15,3.60971999168396,3.6239171028137207,3.5354979038238525,3.5892961025238037,3.568086862564087,265150137
2004-10-18,3.5666310787200928,3.7160708904266357,3.5170669555664062,3.7150750160217285,3.6931228637695312,282061287
2004-10-19,3.7484500408172607,3.7957730293273926,3.6699941158294678,3.6846890449523926,3.6629159450531006,363918964
2004-10-20,3.686929941177368,3.710840940475464,3.4769670963287354,3.499134063720703,3.4784576892852783,456613107
2004-10-21,3.5965189933776855,3.73923397064209,3.5272789001464844,3.7205541133880615,3.6985692977905273,585767401
2004-10-22,4.247579097747803,4.487430095672607,4.086681842803955,4.294652938842773,4.269275665283203,1481207196
2004-10-25,4.393531799316406,4.842598915100098,4.297640800476074,4.667504787445068,4.6399245262146,1315480331
2004-10-26,4.641104221343994,4.79801607131958,4.483195781707764,4.5280280113220215,4.501271724700928,895628499
2004-10-27,4.5509419441223145,4.720306873321533,4.527280807495117,4.6318888664245605,4.604518413543701,536262538
2004-10-28,4.649571895599365,4.841601848602295,4.622673034667969,4.814454078674316,4.786004543304443,596097978
2004-10-29,4.953681945800781,4.980082988739014,4.747206211090088,4.748202800750732,4.7201457023620605,849672890
2004-11-01,4.820681095123291,4.923295974731445,4.763894081115723,4.882449150085449,4.853598594665527,490828877
2004-11-02,4.9509429931640625,4.962648868560791,4.815451145172119,4.85355806350708,4.824878215789795,455553149
2004-11-03,4.935998916625977,5.02117919921875,4.750942230224609,4.773856163024902,4.745647430419922,557630330
2004-11-04,4.693408012390137,4.742225170135498,4.566633224487305,4.60025691986084,4.5730743408203125,578544429
2004-11-05,4.532511234283447,4.540481090545654,4.198015213012695,4.217939853668213,4.193016052246094,796297573
2004-11-08,4.257293224334717,4.369622230529785,4.219184875488281,4.297640800476074,4.27224588394165,449349985
2004-11-09,4.336246967315674,4.363644123077393,4.116321086883545,4.201751232147217,4.176922798156738,444226854
2004-11-10,4.250816822052002,4.296894073486328,4.142722129821777,4.180829048156738,4.156124591827393,427355853
2004-11-11,4.212460994720459,4.576595783233643,4.173605918884277,4.558413982391357,4.531478404998779,601666773
2004-11-12,4.613458156585693,4.727281093597412,4.418438911437988,4.533009052276611,4.506223201751709,672354740
2004-11-15,4.494403839111328,4.6904191970825195,4.452063083648682,4.604491233825684,4.5772833824157715,477844390
2004-11-16,4.420928955078125,4.469995021820068,4.254802227020264,4.297391891479492,4.271998405456543,839832142
2004-11-17,4.209721088409424,4.420928955078125,4.209222793579102,4.296395778656006,4.271008014678955,728034662
2004-11-18,4.241352081298828,4.344216823577881,4.127778053283691,4.172859191894531,4.148201942443848,667677273
2004-11-19,4.211712837219238,4.233631134033203,4.147453784942627,4.219184875488281,4.194253921508789,352086780
2004-11-22,4.096395969390869,4.221675872802734,4.017691135406494,4.112086772918701,4.087788105010986,496582362
2004-11-23,4.183568954467773,4.254802227020264,4.146955966949463,4.172360897064209,4.147706508636475,498393124
2004-11-24,4.3541789054870605,4.413705825805664,4.296645164489746,4.35268497467041,4.326964378356934,613531078
2004-11-26,4.3785881996154785,4.483942985534668,4.36663293838501,4.468002796173096,4.441601753234863,260175560
2004-11-29,4.492162227630615,4.556670188903809,4.421177864074707,4.509347915649414,4.482702732086182,428263241
2004-11-30,4.500879764556885,4.557916164398193,4.489422798156738,4.532511234283447,4.505728721618652,309154460
2004-12-01,4.531764030456543,4.545462131500244,4.471988201141357,4.4822001457214355,4.455714225769043,315743063
2004-12-02,4.4807047843933105,4.5208048820495605,4.447081089019775,4.468252182006836,4.441849231719971,251374696
2004-12-03,4.4819512367248535,4.509596824645996,4.423419952392578,4.49315881729126,4.466608047485352,235647968
2004-12-06,4.461526870727539,4.500630855560303,4.384067058563232,4.390791893005371,4.364846706390381,251097661
2004-12-07,4.38356876373291,4.388551235198975,4.247828006744385,4.269745826721191,4.244515419006348,275866153
2004-12-08,4.242846965789795,4.325786113739014,4.202497959136963,4.233631134033203,4.208614349365234,302802741
2004-12-09,4.240355968475342,4.321302890777588,4.196022033691406,4.319559097290039,4.294034481048584,307307563
2004-12-10,4.319559097290039,4.355673789978027,4.26625919342041,4.2752251625061035,4.24996280670166,173335277
2004-12-13,4.288177013397217,4.313333034515381,4.220430850982666,4.245337009429932,4.220251083374023,193466452
2004-12-14,4.259036064147949,4.453805923461914,4.2241668701171875,4.450568199157715,4.424270153045654,445198482
2004-12-15,4.433134078979492,4.500380992889404,4.400008201599121,4.477715969085693,4.451257228851318,460559845
2004-12-16,4.407230854034424,4.4953999519348145,4.38232421875,4.395275115966797,4.3693037033081055,344197318
2004-12-17,4.4024977684021,4.4956488609313965,4.397267818450928,4.485188007354736,4.45868444442749,296555412
2004-12-20,4.533009052276611,4.693905830383301,4.529770851135254,4.608226776123047,4.580996990203857,394854485
2004-12-21,4.64035701751709,4.679460048675537,4.567877769470215,4.576595783233643,4.5495524406433105,221479058
2004-12-22,4.580331802368164,4.653806209564209,4.558165073394775,4.640108108520508,4.612689971923828,156865776
2004-12-23,4.668749809265137,4.69739294052124,4.632636070251465,4.679957866668701,4.652303695678711,145125936
2004-12-27,4.711091995239258,4.814454078674316,4.709846019744873,4.779833793640137,4.751590251922607,245079187
2004-12-28,4.784814834594727,4.820681095123291,4.757418155670166,4.801004886627197,4.772635459899902,166453579
2004-12-29,4.7765960693359375,4.819933891296387,4.7765960693359375,4.804491996765137,4.776102066040039,107525527
2004-12-30,4.806234836578369,4.937243938446045,4.778339862823486,4.921553134918213,4.892472267150879,237057231
2004-12-31,4.962151050567627,4.978340148925781,4.796022891998291,4.801752090454102,4.773377895355225,307889737
2005-01-03,4.916571140289307,5.071989059448242,4.868253231048584,5.048826217651367,5.0189924240112305,636143518
2005-01-04,5.01619815826416,5.054305076599121,4.818936824798584,4.844342231750488,4.81571626663208,552298420
2005-01-05,4.818190097808838,4.904118061065674,4.787804126739502,4.819684982299805,4.791205406188965,330698912
2005-01-06,4.858788013458252,4.879211902618408,4.675475120544434,4.696147918701172,4.668398380279541,417041336
2005-01-07,4.748202800750732,4.83811616897583,4.701876163482666,4.828153133392334,4.799623966217041,387964757
2005-01-10,4.844342231750488,4.934006214141846,4.777841091156006,4.858290195465088,4.829582214355469,302714411
2005-01-11,4.8722381591796875,4.924293041229248,4.811464786529541,4.820432186126709,4.791947841644287,279391317
2005-01-12,4.8401079177856445,4.8799591064453125,4.744716167449951,4.866260051727295,4.837505340576172,328338096
2005-01-13,4.866260051727295,4.916322231292725,4.833134174346924,4.865015029907227,4.836267471313477,275002929
2005-01-14,4.881701946258545,4.9815778732299805,4.835126876831055,4.980582237243652,4.951151371002197,387057368
2005-01-18,5.00548791885376,5.106359958648682,4.947954177856445,5.078464984893799,5.048456192016602,528878966
2005-01-19,5.097145080566406,5.1133341789245605,4.899385929107666,4.91408109664917,4.885044097900391,451995865
2005-01-20,4.794528961181641,4.8879289627075195,4.782075881958008,4.829895973205566,4.801356315612793,361413608
2005-01-21,4.845337867736816,4.865762233734131,4.68543815612793,4.689423084259033,4.661713600158691,371724110
2005-01-24,4.699635028839111,4.715575218200684,4.491166114807129,4.501129150390625,4.474531173706055,563010421
2005-01-25,4.531515121459961,4.538987159729004,4.390791893005371,4.411465167999268,4.385397434234619,427966132
2005-01-26,4.4650139808654785,4.717566967010498,4.462025165557861,4.7133331298828125,4.685482025146484,494161321
2005-01-27,4.701377868652344,4.703868865966797,4.612709999084473,4.684442043304443,4.656761646270752,266089645
2005-01-28,4.732759952545166,4.8493242263793945,4.641104221343994,4.7407307624816895,4.7127180099487305,490158373
2005-01-31,4.8241682052612305,4.890668869018555,4.775102138519287,4.8722381591796875,4.843447685241699,385306832
2005-02-01,4.841352939605713,4.898140907287598,4.74795389175415,4.779584884643555,4.751342296600342,756384528
2005-02-02,5.368627071380615,5.399759769439697,5.072486877441406,5.129772186279297,5.099460124969482,1316889593
2005-02-03,5.130519866943359,5.3143310546875,5.126036167144775,5.251814842224121,5.220781326293945,521471303
2005-02-04,5.142475128173828,5.1743550300598145,5.046085834503174,5.089921951293945,5.059845447540283,594993855
2005-02-07,5.112338066101074,5.140730857849121,4.869497776031494,4.882449150085449,4.853598594665527,520359150
2005-02-08,4.905612945556641,4.9818267822265625,4.845088958740234,4.947455883026123,4.918221473693848,460921194
2005-02-09,5.000257968902588,5.02117919921875,4.718812942504883,4.771615028381348,4.7434186935424805,689434520
2005-02-10,4.781328201293945,4.78730583190918,4.613955974578857,4.68195104598999,4.654284954071045,762154073
2005-02-11,4.649074077606201,4.790046215057373,4.634378910064697,4.667504787445068,4.6399245262146,526606480
2005-02-14,4.554180145263672,4.8089752197265625,4.508102893829346,4.806733131408691,4.778330326080322,1548269624
2005-02-15,4.821926116943359,4.977344036102295,4.8089752197265625,4.862524032592773,4.8337907791137695,1035177611
2005-02-16,4.8493242263793945,4.964641094207764,4.839361190795898,4.941727161407471,4.912526607513428,663770685
2005-02-17,4.927280902862549,4.975101947784424,4.901876926422119,4.929025173187256,4.899899482727051,418137429
2005-02-18,4.944218158721924,4.952436923980713,4.898140907287598,4.930270195007324,4.901137351989746,340708289
2005-02-22,4.894155979156494,4.953930854797363,4.741975784301758,4.766384124755859,4.738219738006592,541369609
2005-02-23,4.814454078674316,4.843843936920166,4.698886871337891,4.830644130706787,4.80210018157959,625776806
2005-02-24,4.567131042480469,4.7285261154174805,4.538737773895264,4.704616069793701,4.676816463470459,1036442333
2005-02-25,4.711091995239258,4.730269908905029,4.620430946350098,4.629397869110107,4.602042198181152,400435325
2005-02-28,4.632636070251465,4.7290239334106445,4.628900051116943,4.682199954986572,4.6545329093933105,313908211
2005-03-01,4.714579105377197,4.726036071777344,4.533009052276611,4.634130001068115,4.606746673583984,373844027
2005-03-02,4.63139009475708,4.674230098724365,4.5917887687683105,4.612212181091309,4.584958076477051,292512314
2005-03-03,4.635873794555664,4.67622184753418,4.5905442237854,4.6577911376953125,4.630268573760986,305484756
2005-03-04,4.6500701904296875,4.663768768310547,4.60947322845459,4.630145072937012,4.602785110473633,271979640
2005-03-07,4.6769700050354,4.722300052642822,4.658289909362793,4.702622890472412,4.674834728240967,347995502
2005-03-08,4.709846019744873,4.7285261154174805,4.606982231140137,4.612709999084473,4.585453033447266,323050350
2005-03-09,4.588053226470947,4.5990118980407715,4.487181186676025,4.516819953918457,4.4901299476623535,456119263
2005-03-10,4.508351802825928,4.5130839347839355,4.418438911437988,4.4826979637146,4.456209659576416,440063306
2005-03-11,4.494154930114746,4.506856918334961,4.412211894989014,4.428400993347168,4.402233123779297,322335682
2005-03-14,4.4416022300720215,4.443345069885254,4.298140048980713,4.358414173126221,4.332660675048828,447535208
2005-03-15,4.366135120391846,4.483195781707764,4.338985919952393,4.448575973510742,4.4222893714904785,418446584
2005-03-16,4.401003837585449,4.448575973510742,4.358911991119385,4.373607158660889,4.3477630615234375,285317446
2005-03-17,4.41171407699585,4.474228858947754,4.3785881996154785,4.465511798858643,4.439124584197998,331662510
2005-03-18,4.453557014465332,4.49315881729126,4.441103935241699,4.48419189453125,4.457695007324219,284663002
2005-03-21,4.4650139808654785,4.537242889404297,4.414702892303467,4.5051140785217285,4.4784932136535645,300470030
2005-03-22,4.5125861167907715,4.531515121459961,4.429646968841553,4.44832706451416,4.422041893005371,226112360
2005-03-23,4.4326348304748535,4.48917293548584,4.4326348304748535,4.457790851593018,4.4314494132995605,194526410
2005-03-24,4.500630855560303,4.504615783691406,4.463271141052246,4.4645161628723145,4.438134670257568,148763520
2005-03-28,4.525039196014404,4.602747917175293,4.506856918334961,4.5185627937316895,4.4918622970581055,350830087
2005-03-29,4.509347915649414,4.564889907836914,4.435125827789307,4.4724860191345215,4.4460577964782715,259890496
2005-03-30,4.499135971069336,4.51931095123291,4.473233222961426,4.494403839111328,4.467845916748047,250378977
2005-03-31,4.4321370124816895,4.517816066741943,4.4244160652160645,4.4958977699279785,4.469331741333008,271758815
2005-04-01,4.527031898498535,4.556670188903809,4.482946872711182,4.48419189453125,4.457695007324219,248206866
2005-04-04,4.4819512367248535,4.61569881439209,4.47921085357666,4.614952087402344,4.587682723999023,324266893
2005-04-05,4.675724029541016,4.738738059997559,4.671739101409912,4.696646213531494,4.668893814086914,350777892
2005-04-06,4.7133331298828125,4.723545074462891,4.671988010406494,4.71283483505249,4.684986114501953,210891521
2005-04-07,4.701876163482666,4.8473310470581055,4.698389053344727,4.825911045074463,4.797394752502441,389141150
2005-04-08,4.8241682052612305,4.859285831451416,4.76837682723999,4.783320903778076,4.755055904388428,205431131
2005-04-11,4.8092241287231445,4.851813793182373,4.790046215057373,4.812710762023926,4.784272193908691,217231195
2005-04-12,4.806982040405273,4.842350006103516,4.717566967010498,4.830893039703369,4.802346706390381,293881426
2005-04-13,4.818687915802002,4.8398590087890625,4.7255377769470215,4.805239200592041,4.7768449783325195,263214910
2005-04-14,4.813706874847412,4.840855121612549,4.734753131866455,4.76837682723999,4.740200042724609,247030473
2005-04-15,4.734753131866455,4.7407307624816895,4.5992608070373535,4.607728958129883,4.580502033233643,464831797
2005-04-18,4.597268104553223,4.679460048675537,4.570119857788086,4.656795024871826,4.62927770614624,262994085
2005-04-19,4.715575218200684,4.782075881958008,4.683196067810059,4.767131805419922,4.7389631271362305,338463908
2005-04-20,4.945960998535156,4.993782043457031,4.87946081161499,4.934006214141846,4.904850482940674,620376641
2005-04-21,4.991789817810059,5.105862140655518,4.964392185211182,5.086434841156006,5.056379318237305,712737539
2005-04-22,5.551691055297852,5.57908821105957,5.336496829986572,5.375102996826172,5.34334135055542,1333182435
2005-04-25,5.425165176391602,5.5975189208984375,5.417693138122559,5.567381858825684,5.534483909606934,796574608
2005-04-26,5.484941005706787,5.529274940490723,5.43687105178833,5.448328018188477,5.416133403778076,693469588
2005-04-27,5.429399013519287,5.500631809234619,5.398265838623047,5.473981857299805,5.441635608673096,412131000
2005-04-28,5.467008113861084,5.531267166137695,5.422424793243408,5.465763092041016,5.43346643447876,348613811
2005-04-29,5.527032852172852,5.535501956939697,5.425165176391602,5.479462146759033,5.447083473205566,368182886
2005-05-02,5.530519962310791,5.571616172790527,5.484692096710205,5.536498069763184,5.503782272338867,392160425
2005-05-03,5.525538921356201,5.682450771331787,5.512338161468506,5.633634090423584,5.600345134735107,713873782
2005-05-04,5.659536838531494,5.725539207458496,5.653808116912842,5.691167831420898,5.657538890838623,485151677
2005-05-05,5.694157123565674,5.694157123565674,5.625913143157959,5.6533098220825195,5.619904518127441,301509913
2005-05-06,5.688676834106445,5.709847927093506,5.640607833862305,5.679213047027588,5.645654201507568,271570110
2005-05-09,5.678715229034424,5.691167831420898,5.6147050857543945,5.62939977645874,5.59613561630249,222302131
2005-05-10,5.615701198577881,5.673733234405518,5.597021102905273,5.673733234405518,5.640206813812256,254783425
2005-05-11,5.702874183654785,5.777842998504639,5.676970958709717,5.760657787322998,5.726617813110352,460873014
2005-05-12,5.748702049255371,5.784070014953613,5.6836957931518555,5.696648120880127,5.662986755371094,359269602
2005-05-13,5.708105087280273,5.755675792694092,5.661777973175049,5.709599018096924,5.675861358642578,297731805
2005-05-16,5.720558166503906,5.768877029418945,5.6929121017456055,5.754680156707764,5.720675468444824,228107811
2005-05-17,5.742475986480713,5.814455986022949,5.733509063720703,5.806486129760742,5.7721757888793945,313526787
2005-05-18,5.818440914154053,5.976847171783447,5.816198825836182,5.9566731452941895,5.921474933624268,494325936
2005-05-19,5.986063003540039,6.006734848022461,5.934505939483643,5.9571709632873535,5.921969413757324,390116793
2005-05-20,6.007731914520264,6.01918888092041,5.968876838684082,6.017693996429443,5.982134819030762,327763952
2005-05-23,6.056300163269043,6.428404808044434,6.0450921058654785,6.362401962280273,6.3248066902160645,858738744
2005-05-24,6.40001106262207,6.611219882965088,6.313834190368652,6.376101016998291,6.3384246826171875,1166078427
2005-05-25,6.294655799865723,6.500135898590088,6.24235200881958,6.495902061462402,6.457517147064209,725023418
2005-05-26,6.499638080596924,6.569375991821289,6.433385848999023,6.455801963806152,6.417654514312744,543895039
2005-05-27,6.487184047698975,6.626412868499756,6.457046985626221,6.625166893005371,6.5860185623168945,489190760
2005-05-31,6.710597038269043,6.934010028839111,6.709103107452393,6.90586519241333,6.865058422088623,892805959
2005-06-01,7.053562164306641,7.294907093048096,7.024171829223633,7.173112869262695,7.1307268142700195,1412944285
2005-06-02,7.191295146942139,7.217446804046631,7.088430881500244,7.170622825622559,7.128251075744629,721658854
2005-06-03,7.142975807189941,7.20549201965332,6.909351825714111,6.9803361892700195,6.939088821411133,754108027
2005-06-06,7.033387184143066,7.316327095031738,7.019439220428467,7.246338844299316,7.20352029800415,904413304
2005-06-07,7.399764060974121,7.461781024932861,7.230399131774902,7.300634860992432,7.257495403289795,976566743
2005-06-08,7.293910980224609,7.302379131317139,6.924046993255615,6.9629011154174805,6.921757221221924,1031889331
2005-06-09,7.0914201736450195,7.1855669021606445,6.9878082275390625,7.131021022796631,7.088883399963379,660109011
2005-06-10,7.147957801818848,7.155180931091309,6.974358081817627,7.036127090454102,6.994551181793213,509767599
2005-06-13,6.969377040863037,7.078218936920166,6.887185096740723,7.042354106903076,7.000741004943848,514047581
2005-06-14,6.938742160797119,7.004744052886963,6.917819976806641,6.932764053344727,6.89179801940918,405189077
2005-06-15,6.849327087402344,6.906611919403076,6.660783767700195,6.844346046447754,6.803903102874756,838454999
2005-06-16,6.830895900726318,6.931519031524658,6.801257133483887,6.910099029541016,6.869266986846924,500364485
2005-06-17,6.948954105377197,6.981331825256348,6.871743202209473,6.981331825256348,6.940079212188721,418940428
2005-06-20,6.876474857330322,7.164894104003906,6.767881870269775,7.140735149383545,7.098540306091309,844140229
2005-06-21,7.174857139587402,7.230399131774902,7.097646236419678,7.169127941131592,7.126765251159668,607560783
2005-06-22,7.214707851409912,7.280710220336914,7.189801216125488,7.20549201965332,7.162914276123047,420530365
2005-06-23,7.173112869262695,7.342728137969971,7.135753154754639,7.215703964233398,7.17306661605835,564363474
2005-06-24,7.245343208312988,7.42218017578125,7.212465763092041,7.403500080108643,7.359752655029297,713512433
2005-06-27,7.444595813751221,7.5833258628845215,7.319066047668457,7.57411003112793,7.529354095458984,714785186
2005-06-28,7.628407001495361,7.702380180358887,7.521805763244629,7.521805763244629,7.477359294891357,764314139
2005-06-29,7.534259796142578,7.58108377456665,7.27647590637207,7.290672779083252,7.247592449188232,734691521
2005-06-30,7.331021785736084,7.445343017578125,7.2488298416137695,7.326289176940918,7.282998085021973,606039101
2005-07-01,7.348455905914307,7.3783440589904785,7.203499794006348,7.254059791564941,7.211195468902588,370487492
2005-07-05,7.275230884552002,7.371868133544922,7.228654861450195,7.365143775939941,7.321622371673584,300883574
2005-07-06,7.404745101928711,7.412217140197754,7.257297992706299,7.260785102844238,7.217880725860596,321211484
2005-07-07,7.207734107971191,7.367384910583496,7.185815811157227,7.360909938812256,7.317413806915283,428484066
2005-07-08,7.3785929679870605,7.409727096557617,7.323799133300781,7.3780951499938965,7.334497928619385,299422117
2005-07-11,7.382328987121582,7.387310981750488,7.248331069946289,7.306364059448242,7.263190269470215,336869956
2005-07-12,7.3073601722717285,7.332516193389893,7.246089935302734,7.267261028289795,7.224318504333496,235475323
2005-07-13,7.285441875457764,7.45306396484375,7.275230884552002,7.443600177764893,7.399616241455078,459230882
2005-07-14,7.604994773864746,7.64011287689209,7.473736763000488,7.494160175323486,7.44987678527832,428307406
2005-07-15,7.502877235412598,7.556675910949707,7.4665141105651855,7.501632213592529,7.457305431365967,338801168
2005-07-18,7.4719929695129395,7.51931619644165,7.415953159332275,7.460536003112793,7.416451454162598,249242734
2005-07-19,7.52429723739624,7.729776859283447,7.516825199127197,7.718568801879883,7.672959804534912,506748324
2005-07-20,7.61072301864624,7.786066055297852,7.516825199127197,7.770873069763184,7.724954605102539,574561556
2005-07-21,7.821930885314941,7.91533088684082,7.75119686126709,7.819191932678223,7.772988319396973,794543021
2005-07-22,7.630648136138916,7.702380180358887,7.38058614730835,7.531768798828125,7.487263202667236,938978379
2005-07-25,7.531519889831543,7.553936004638672,7.346464157104492,7.368630886077881,7.325089454650879,387800142
2005-07-26,7.3477091789245605,7.42218017578125,7.27498197555542,7.374608039855957,7.331031799316406,394147846
2005-07-27,7.415703773498535,7.427907943725586,7.282702922821045,7.3955302238464355,7.351830005645752,289798178
2005-07-28,7.407485008239746,7.407485008239746,7.304619789123535,7.310100078582764,7.266904354095459,237912424
2005-07-29,7.276226997375488,7.293662071228027,7.147957801818848,7.167136192321777,7.124785423278809,335785908
2005-08-01,7.176102161407471,7.285192966461182,7.175603866577148,7.263026237487793,7.220108985900879,227344963
2005-08-02,7.262776851654053,7.460038185119629,7.250822067260742,7.451818943023682,7.407785415649414,292701018
2005-08-03,7.42218017578125,7.465019226074219,7.362403869628906,7.404745101928711,7.360990524291992,238113174
2005-08-04,7.361158847808838,7.447085857391357,7.353686809539795,7.415454864501953,7.371636867523193,210245108
2005-08-05,7.409727096557617,7.434882164001465,7.25555419921875,7.28145694732666,7.238430023193359,238478538
2005-08-08,7.312591075897217,7.363648891448975,7.235130786895752,7.254059791564941,7.211195468902588,179943955
2005-08-09,7.2717437744140625,7.289677143096924,7.185815811157227,7.262030124664307,7.219118595123291,232038489
2005-08-10,7.25530481338501,7.280959129333496,7.095405101776123,7.115330219268799,7.073285102844238,276191367
2005-08-11,7.120560169219971,7.1377458572387695,6.989302158355713,7.074731826782227,7.0329270362854,301722708
2005-08-12,7.057547092437744,7.227908134460449,7.014707088470459,7.2159528732299805,7.173313617706299,264423423
2005-08-15,7.217945098876953,7.29191780090332,7.067758083343506,7.073486804962158,7.031689643859863,328213631
2005-08-16,7.095405101776123,7.167882919311523,7.0570478439331055,7.1145830154418945,7.072542667388916,285433881
2005-08-17,7.111095905303955,7.1374969482421875,7.073486804962158,7.100883960723877,7.058924674987793,155914222
2005-08-18,6.871992111206055,6.986313819885254,6.849327087402344,6.973610877990723,6.932403087615967,476692087
2005-08-19,6.998517990112305,7.009974956512451,6.964395999908447,6.973859786987305,6.932651519775391,222547046
2005-08-22,7.004744052886963,7.010472774505615,6.808230876922607,6.824668884277344,6.784341812133789,273541472
2005-08-23,6.878219127655029,6.9673848152160645,6.827408790588379,6.9633989334106445,6.922252178192139,233740846
2005-08-24,6.913337230682373,7.092166900634766,6.885441780090332,7.037869930267334,6.996282577514648,345012362
2005-08-25,7.03737211227417,7.073486804962158,6.973113059997559,7.038368225097656,6.9967780113220215,175720183
2005-08-26,7.060534954071045,7.0988922119140625,7.040112018585205,7.063025951385498,7.0212907791137695,150775031
2005-08-29,7.029651165008545,7.2010087966918945,7.029651165008545,7.18432092666626,7.141868591308594,237005036
2005-08-30,7.157919883728027,7.210721969604492,7.1203107833862305,7.154932022094727,7.112653732299805,192398464
2005-08-31,7.178842067718506,7.1855669021606445,7.082452774047852,7.123300075531006,7.081208229064941,202114747
2005-09-01,7.121058940887451,7.1606597900390625,7.098392963409424,7.1295270919799805,7.087398529052734,110095123
2005-09-02,7.136003017425537,7.222678184509277,7.134259223937988,7.18432092666626,7.141868591308594,137894934
2005-09-06,7.198019981384277,7.207734107971191,7.143225193023682,7.150946140289307,7.108691692352295,169123549
2005-09-07,7.120560169219971,7.359912872314453,7.105367183685303,7.344222068786621,7.3008246421813965,301104399
2005-09-08,7.343225955963135,7.454060077667236,7.306612968444824,7.357173919677734,7.313699722290039,265523531
